SUBJECT_CUI,PREDICATE,OBJECT_CUI,frequency,Source,SUBJECT_SEMTYPE,OBJECT_SEMTYPE
C0302583,ASSOCIATED_WITH,C0021311,51.0,SemMedDB,bacs,dsyn
C0027617,TREATS,C0220754,51.0,SemMedDB,"hlca,topp",dsyn
C1261322,USES,C0376443,51.0,SemMedDB,hlca,diap
C0079284,ASSOCIATED_WITH,C0018802,51.0,SemMedDB,aapp,dsyn
C0043240,COEXISTS_WITH,C0034865,51.0,SemMedDB,orgf,genf
C0070093,TREATS,C0016658,51.0,SemMedDB,"horm,phsu",inpo
C0025644,TREATS,C0007450,51.0,SemMedDB,"horm,orch,phsu",mamm
C0144576,DISRUPTS,C0007595,51.0,SemMedDB,"orch,phsu",celf
C0562343,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0020944,TREATS,C0043251,51.0,SemMedDB,topp,inpo
C0681797,USES,C0009429,51.0,SemMedDB,resa,topp
C0184661,TREATS,C0542277,51.0,SemMedDB,hlca,fndg
C0028606,COEXISTS_WITH,C0035668,51.0,SemMedDB,bacs,"bacs,nnon"
C0220839,INHIBITS,C0016904,51.0,SemMedDB,aapp,"aapp,gngm"
C0015259,STIMULATES,C1515075,51.0,SemMedDB,dora,topp
C0003320,COEXISTS_WITH,C0281643,51.0,SemMedDB,"bacs,imft","carb,orch"
C0037494,INTERACTS_WITH,C0043047,51.0,SemMedDB,"bacs,inch","inch,phsu"
C0043335,INTERACTS_WITH,C0010762,51.0,SemMedDB,bacs,"aapp,enzy,gngm"
C0031678,ASSOCIATED_WITH,C0012634,51.0,SemMedDB,"aapp,gngm",dsyn
C0021485,USES,C0023660,51.0,SemMedDB,topp,phsu
C0003593|338,COEXISTS_WITH,C0023820,51.0,SemMedDB,"aapp,bacs,gngm","aapp,gngm"
C0494165,COEXISTS_WITH,C0027651,51.0,SemMedDB,neop,neop
C0021107,USES,C0011702,51.0,SemMedDB,topp,aapp
C0003695,INTERACTS_WITH,C0023545,51.0,SemMedDB,"eico,orch",bacs
C0023206,INTERACTS_WITH,C0067762,51.0,SemMedDB,aapp,"bacs,carb"
C0061202,TREATS,C0030705,51.0,SemMedDB,"bacs,orch,phsu",podg
C0013931,TREATS,C0021270,51.0,SemMedDB,topp,aggp
C4554488,USES,C0025080,51.0,SemMedDB,topp,medd
C0162326,INTERACTS_WITH,C0028953,51.0,SemMedDB,nnon,nnon
C0066837,TREATS,C0020538,51.0,SemMedDB,"orch,phsu",dsyn
C0042275,TREATS,C0012984,51.0,SemMedDB,topp,mamm
C0087111,TREATS,C0151699,51.0,SemMedDB,topp,patf
C0006772,INTERACTS_WITH,C0054450,51.0,SemMedDB,"aapp,bacs","aapp,enzy"
C0003241,PRODUCES,C0229671,51.0,SemMedDB,gngm,bdsu
C0015688,INHIBITS,C0021641,51.0,SemMedDB,"lipd,orch","aapp,gngm,phsu"
C0002996,TREATS,C1457887,51.0,SemMedDB,topp,sosy
C0053409,INTERACTS_WITH,C0038636,51.0,SemMedDB,aapp,"bacs,carb"
C0026594|4295,TREATS,C0030705,51.0,SemMedDB,"aapp,horm",podg
C0235169,INTERACTS_WITH,C0871261,51.0,SemMedDB,sosy,clna
C0007412,STIMULATES,C0001455,51.0,SemMedDB,nsba,bacs
C0036860,TREATS,C0034693,51.0,SemMedDB,"hops,orch,phsu",mamm
C0021792,PRODUCES,C0030616,51.0,SemMedDB,cell,aapp
C0021758,STIMULATES,C1519726,51.0,SemMedDB,aapp,moft
C0070166,PREVENTS,C0009566,51.0,SemMedDB,orch,patf
C0085818,ASSOCIATED_WITH,C0021311,51.0,SemMedDB,orga,dsyn
C0014098,TREATS,C0947637,51.0,SemMedDB,topp,patf
C1512511,TREATS,C0205653,51.0,SemMedDB,"aapp,imft,phsu",aggp
C0699748,ASSOCIATED_WITH,C0107103,51.0,SemMedDB,patf,"aapp,gngm"
C0019139,TREATS,C0751956,51.0,SemMedDB,phsu,dsyn
C0179574,TREATS,C0021289,51.0,SemMedDB,medd,"aggp,humn"
C0002154,INTERACTS_WITH,C0567415,51.0,SemMedDB,"bodm,inch",elii
C0279494,TREATS,C0006142,51.0,SemMedDB,topp,neop
C0042523,TREATS,C0003811,51.0,SemMedDB,"orch,phsu","dsyn,patf"
C0079904,COEXISTS_WITH,C0023810,51.0,SemMedDB,"aapp,gngm","lipd,orch"
C1960687,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0029282,PRODUCES,C0034170,51.0,SemMedDB,"aapp,gngm","bacs,nsba,orch"
C0021641,TREATS,C0920563,51.0,SemMedDB,"horm,phsu",patf
C0030193,ASSOCIATED_WITH,C0037317,51.0,SemMedDB,sosy,dsyn
C0292777,INTERACTS_WITH,C0004112,51.0,SemMedDB,gngm,cell
C0543467,TREATS,C0039263,51.0,SemMedDB,topp,dsyn
C0543467,TREATS,C0042963,51.0,SemMedDB,topp,sosy
C0935989,DISRUPTS,C1150423,51.0,SemMedDB,orch,moft
C0024264,PRODUCES,C0021740|3458,51.0,SemMedDB,cell,aapp
C0087111,TREATS,C0085692,51.0,SemMedDB,topp,dsyn
C1261322,TREATS,C0032914,51.0,SemMedDB,hlca,"dsyn,patf"
C0043240,COEXISTS_WITH,C0237820,51.0,SemMedDB,orgf,orgf
C0012854,ASSOCIATED_WITH,C0024623,51.0,SemMedDB,bacs,neop
C0032615,ASSOCIATED_WITH,C0007222,51.0,SemMedDB,bacs,dsyn
C0035168,USES,C0002903,51.0,SemMedDB,resa,topp
C0003250,INHIBITS,C1328819,51.0,SemMedDB,"aapp,gngm,imft",orch
C0021073,USES,C0003241,51.0,SemMedDB,lbpr,aapp
C0030095,TREATS,C0035804,51.0,SemMedDB,"aapp,horm,phsu",mamm
C0012929,ASSOCIATED_WITH,C0002395,51.0,SemMedDB,bacs,dsyn
C0872278,TREATS,C0948008,51.0,SemMedDB,topp,dsyn
C0394664,TREATS,C1257890,51.0,SemMedDB,topp,"humn,popg"
C0087111,USES,C0282151,51.0,SemMedDB,topp,phsu
C0521390,ASSOCIATED_WITH,C0012634,51.0,SemMedDB,imft,dsyn
C0021760,ASSOCIATED_WITH,C0024117,51.0,SemMedDB,"aapp,gngm",dsyn
C0003211,TREATS,C0277793,51.0,SemMedDB,phsu,fndg
C0179407,USES,C0023692,51.0,SemMedDB,medd,medd
C0013227,TREATS,C0020503,51.0,SemMedDB,phsu,dsyn
C0000811,TREATS,C0035950,51.0,SemMedDB,topp,mamm
C0030895,TREATS,C0023283,51.0,SemMedDB,"orch,phsu",dsyn
C0020114,USES,C0182400,51.0,SemMedDB,grup,medd
C0021485,USES,C0079280,51.0,SemMedDB,topp,aapp
C0027859,COEXISTS_WITH,C0027832,51.0,SemMedDB,neop,neop
C0348025,TREATS,C0027651,51.0,SemMedDB,topp,neop
C0019932,TREATS,C0007452,51.0,SemMedDB,horm,mamm
C1402998,COEXISTS_WITH,C0007134,51.0,SemMedDB,cgab,neop
C0024337,INTERACTS_WITH,C0007634,51.0,SemMedDB,"aapp,gngm",cell
C0085295,ASSOCIATED_WITH,C0027651,51.0,SemMedDB,"aapp,gngm",neop
C1273869,TREATS,C0004364,51.0,SemMedDB,hlca,dsyn
C0582175,USES,C0026336,51.0,SemMedDB,prog,resd
C0079189,ASSOCIATED_WITH,C0042164,51.0,SemMedDB,aapp,dsyn
C0001617,TREATS,C0376387,51.0,SemMedDB,"horm,phsu",podg
C0012186,INTERACTS_WITH,C0220806,51.0,SemMedDB,orch,chem
C0543467,TREATS,C0022548,51.0,SemMedDB,topp,acab
C0166417,ASSOCIATED_WITH,C0012634,51.0,SemMedDB,aapp,dsyn
C0006826,COEXISTS_WITH,C0279626,51.0,SemMedDB,neop,neop
C0077857,TREATS,C0020538,51.0,SemMedDB,"orch,phsu",dsyn
C0021747,TREATS,C0020114,51.0,SemMedDB,"aapp,phsu","grup,humn"
C0812246|7124,STIMULATES,C0021760,51.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0012197,COEXISTS_WITH,C0043047,51.0,SemMedDB,"bodm,orch",inch
C1515075,USES,C0452720,51.0,SemMedDB,topp,food
C0085826,TREATS,C0004238,51.0,SemMedDB,phsu,"dsyn,patf"
C1327830,TREATS,C0030705,51.0,SemMedDB,"orch,phsu",podg
C0025564,COEXISTS_WITH,C0026255,51.0,SemMedDB,celf,celf
C0079419|7157,STIMULATES,C1101610,51.0,SemMedDB,gngm,bacs
C0034830,INTERACTS_WITH,C0001041,51.0,SemMedDB,aapp,"bacs,nsba,orch"
C0030956,STIMULATES,C0301641,51.0,SemMedDB,aapp,moft
C0017710,COEXISTS_WITH,C0034809,51.0,SemMedDB,"horm,strd","aapp,gngm"
C0026606,TREATS,C0680085,51.0,SemMedDB,dora,"aggp,humn"
C0021641|3630,ASSOCIATED_WITH,C0020615,51.0,SemMedDB,"aapp,phsu",dsyn
C0031843,COEXISTS_WITH,C0025519,51.0,SemMedDB,phsf,orgf
C0246631,PREVENTS,C0030193,51.0,SemMedDB,"orch,phsu",sosy
C0025677,COEXISTS_WITH,C0013227,51.0,SemMedDB,"orch,phsu",phsu
C0543467,TREATS,C0031831,51.0,SemMedDB,topp,"humn,prog"
C0001617,TREATS,C0036205,51.0,SemMedDB,"horm,phsu",dsyn
C0007597,USES,C0007009,51.0,SemMedDB,lbpr,elii
C0033971,TREATS,C0027361,51.0,SemMedDB,topp,popg
C0021778,TREATS,C0035220,51.0,SemMedDB,topp,dsyn
C0335141,USES,C0026336,51.0,SemMedDB,"humn,prog",resd
C0087111,USES,C0175723,51.0,SemMedDB,topp,medd
C0332573,ASSOCIATED_WITH,C0035305,51.0,SemMedDB,sosy,dsyn
C0388753,TREATS,C1457887,51.0,SemMedDB,"orch,phsu",sosy
C1515075,USES,C0242209,51.0,SemMedDB,topp,carb
C0011304,COEXISTS_WITH,C0162309,51.0,SemMedDB,patf,dsyn
C0677850,TREATS,C0027361,51.0,SemMedDB,topp,popg
C0220825,COEXISTS_WITH,C0013216,51.0,SemMedDB,hlca,topp
C0995188,INTERACTS_WITH,C0007634,51.0,SemMedDB,gngm,cell
C0728940,TREATS,C1513183,51.0,SemMedDB,topp,fndg
C0221198,COEXISTS_WITH,C5203670,51.0,SemMedDB,fndg,dsyn
C0005390,STIMULATES,C1417825|9971,51.0,SemMedDB,bacs,gngm
C0184149,TREATS,C0030705,51.0,SemMedDB,medd,podg
C0166417,DISRUPTS,C0007595,51.0,SemMedDB,aapp,celf
C0013227,INTERACTS_WITH,C1414372|1993,51.0,SemMedDB,phsu,"aapp,gngm"
C0384648,STIMULATES,C0007634,51.0,SemMedDB,"aapp,gngm",cell
C0003009,INTERACTS_WITH,C0027481,51.0,SemMedDB,"aapp,phsu",aapp
C0041984,COEXISTS_WITH,C0035711,51.0,SemMedDB,"bacs,phsu",bacs
C0752046,INTERACTS_WITH,C0033684,51.0,SemMedDB,nusq,"aapp,gngm"
C0000768,COEXISTS_WITH,C0235833,51.0,SemMedDB,cgab,cgab
C0041004,COEXISTS_WITH,C0543421,51.0,SemMedDB,bacs,strd
C0397560,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0030705,USES,C0392220,51.0,SemMedDB,podg,medd
C0010412,TREATS,C0030193,51.0,SemMedDB,topp,sosy
C4699741,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0086231,USES,C0312586,51.0,SemMedDB,lbpr,aapp
C0056077,TREATS,C0018801,51.0,SemMedDB,"orch,phsu",dsyn
C0062565,INHIBITS,C0031727,51.0,SemMedDB,orch,gngm
C0017337,ASSOCIATED_WITH,C0279671,51.0,SemMedDB,"aapp,gngm",neop
C1457887,ASSOCIATED_WITH,C0003864,51.0,SemMedDB,sosy,dsyn
C0027551,USES,C0021102,51.0,SemMedDB,medd,medd
C0016693,INTERACTS_WITH,C0012854,51.0,SemMedDB,"bacs,inch",bacs
C0014695,TREATS,C0042870,51.0,SemMedDB,phsu,dsyn
C0079925,INHIBITS,C1101610,51.0,SemMedDB,bacs,bacs
C0015131,TREATS,C0034693,51.0,SemMedDB,"orch,phsu",mamm
C0013227,TREATS,C0026918,51.0,SemMedDB,phsu,dsyn
C0024861,USES,C0002932,51.0,SemMedDB,medd,phsu
C0014442,COEXISTS_WITH,C0023828,51.0,SemMedDB,"aapp,enzy","celc,lipd,orch"
C3658321,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0007634,PRODUCES,C0001655|5443,51.0,SemMedDB,cell,"aapp,gngm,horm"
C0004933,TREATS,C0086132,51.0,SemMedDB,topp,sosy
C0003281,TREATS,C0012634,51.0,SemMedDB,topp,dsyn
C0687732,TREATS,C0021294,51.0,SemMedDB,topp,aggp
C0079427,ASSOCIATED_WITH,C0027708,51.0,SemMedDB,gngm,neop
C0008565,USES,C0185115,51.0,SemMedDB,lbpr,topp
C0419067,TREATS,C0020517,51.0,SemMedDB,topp,patf
C0669365|4846,DISRUPTS,C0242606,51.0,SemMedDB,aapp,comd
C0030705,USES,C0336636,51.0,SemMedDB,podg,medd
C1825598,COEXISTS_WITH,C0017337,51.0,SemMedDB,gngm,gngm
C1261322,USES,C1537027,51.0,SemMedDB,hlca,diap
C0087111,TREATS,C0014859,51.0,SemMedDB,topp,neop
C0872084,COEXISTS_WITH,C1561643,51.0,SemMedDB,dsyn,dsyn
C0015967,COEXISTS_WITH,C0011991,51.0,SemMedDB,"fndg,sosy",sosy
C1335376|3107,INTERACTS_WITH,C0034790,51.0,SemMedDB,"aapp,gngm",aapp
C0684296,USES,C0022023,51.0,SemMedDB,lbpr,elii
C1522577,TREATS,C0011849,51.0,SemMedDB,hlca,dsyn
C0047506,TREATS,C0008059,51.0,SemMedDB,"orch,phsu",aggp
C1517205,ASSOCIATED_WITH,C0003873,51.0,SemMedDB,sosy,dsyn
C0018738,TREATS,C0015576,51.0,SemMedDB,hlca,"famg,humn"
C0014442,INTERACTS_WITH,C0023688,51.0,SemMedDB,"aapp,enzy",chem
C0600521,TREATS,C0006142,51.0,SemMedDB,topp,neop
C0016641,USES,C0301559,51.0,SemMedDB,topp,medd
C0010592,COEXISTS_WITH,C0209368,51.0,SemMedDB,"aapp,phsu","orch,phsu"
C0011860,COEXISTS_WITH,C0032460,51.0,SemMedDB,dsyn,dsyn
C1510438,USES,C0018061,51.0,SemMedDB,lbpr,aapp
C0418981,TREATS,C1257890,51.0,SemMedDB,topp,popg
C4046040,TREATS,C0001792,51.0,SemMedDB,hlca,humn
C0162352,TREATS,C0016470,51.0,SemMedDB,topp,"dsyn,patf"
C1512814,TREATS,C1516213,51.0,SemMedDB,topp,podg
C0036883,ASSOCIATED_WITH,C0948265,51.0,SemMedDB,aapp,dsyn
C0017890,DISRUPTS,C0018270,51.0,SemMedDB,"aapp,phsu",orgf
C0003241,INTERACTS_WITH,C0007004,51.0,SemMedDB,aapp,"carb,orch"
C0190979,TREATS,C0392514,51.0,SemMedDB,topp,dsyn
C0034606,USES,C0037914,51.0,SemMedDB,diap,irda
C0034805,INTERACTS_WITH,C0003241,51.0,SemMedDB,"aapp,gngm",aapp
C0302523,USES,C0262880,51.0,SemMedDB,resa,medd
C0394674,TREATS,C0014544,51.0,SemMedDB,topp,dsyn
C0011849,COEXISTS_WITH,C0020456,51.0,SemMedDB,dsyn,dsyn
C0013216,TREATS,C1335499,51.0,SemMedDB,topp,fndg
C0493535,USES,C0021102,51.0,SemMedDB,medd,medd
C0947630,USES,C0206755,51.0,SemMedDB,lbpr,lbpr
C4053724,USES,C1516801,51.0,SemMedDB,lbpr,lbpr
C0087086,COEXISTS_WITH,C0162871,51.0,SemMedDB,"dsyn,patf",dsyn
C0033972,USES,C0358591,51.0,SemMedDB,topp,phsu
C0064113,TREATS,C0040250,51.0,SemMedDB,"orch,phsu",dsyn
C1522577,COEXISTS_WITH,C0687732,51.0,SemMedDB,hlca,topp
C0333307,COEXISTS_WITH,C0012634,51.0,SemMedDB,acab,dsyn
C0033972,USES,C0279516,51.0,SemMedDB,topp,antb
C1328856,USES,C0013855,51.0,SemMedDB,lbpr,lbpr
C1533685,USES,C0733470|3439,51.0,SemMedDB,topp,aapp
C0015915,TREATS,C0404585,51.0,SemMedDB,topp,patf
C0597357,INTERACTS_WITH,C0021641,51.0,SemMedDB,aapp,"aapp,phsu"
C0014939,INTERACTS_WITH,C0023820,51.0,SemMedDB,horm,aapp
C0348035,INTERACTS_WITH,C0007634,51.0,SemMedDB,"aapp,gngm",cell
C0085149,TREATS,C0001675,51.0,SemMedDB,"orch,phsu",aggp
C0005971,USES,C0037114,51.0,SemMedDB,medd,phsu
C0007600,PRODUCES,C0021740,51.0,SemMedDB,cell,aapp
C0003211,TREATS,C0006826,51.0,SemMedDB,phsu,neop
C0015688,DISRUPTS,C0023796,51.0,SemMedDB,"lipd,orch",orgf
C0040690,AUGMENTS,C0596290,51.0,SemMedDB,aapp,celf
C0860888,USES,C1441526,51.0,SemMedDB,diap,lbpr
C0162772,AUGMENTS,C0001811,51.0,SemMedDB,"bacs,elii",orgf
C0028040,STIMULATES,C0051334,51.0,SemMedDB,"hops,orch",gngm
C0034786|367,ASSOCIATED_WITH,C0006826,51.0,SemMedDB,"aapp,gngm",neop
C0019080,COEXISTS_WITH,C0002871,51.0,SemMedDB,"fndg,patf",dsyn
C0936012,USES,C5392992,51.0,SemMedDB,resa,mbrt
C0006376,TREATS,C0030705,51.0,SemMedDB,"orch,phsu",podg
C0349588,COEXISTS_WITH,C0678236,51.0,SemMedDB,fndg,dsyn
C1456587,TREATS,C0025266,51.0,SemMedDB,topp,"humn,popg"
C1515075,USES,C0524474,51.0,SemMedDB,topp,phsu
C0302189,TREATS,C0029408,51.0,SemMedDB,topp,dsyn
C0039286,TREATS,C0476089,51.0,SemMedDB,"orch,phsu",neop
C0969677,TREATS,C0008059,51.0,SemMedDB,"lipd,orch,phsu",aggp
C3658220,COEXISTS_WITH,C0004238,51.0,SemMedDB,patf,dsyn
C1512814,TREATS,C0242379,51.0,SemMedDB,topp,neop
C0017337,INTERACTS_WITH,C0024264,51.0,SemMedDB,gngm,cell
C1273869,TREATS,C0017168,51.0,SemMedDB,hlca,dsyn
C0085149,TREATS,C0024141,51.0,SemMedDB,"orch,phsu",dsyn
C0031412,STIMULATES,C0534137|1555,51.0,SemMedDB,orch,"aapp,enzy,gngm"
C0741307,COEXISTS_WITH,C0026769,51.0,SemMedDB,patf,dsyn
C0087111,USES,C1137010,51.0,SemMedDB,topp,phsu
C0521654,COEXISTS_WITH,C0038454,51.0,SemMedDB,fndg,dsyn
C0032136,ASSOCIATED_WITH,C0596988,51.0,SemMedDB,bacs,comd
C0025552,INTERACTS_WITH,C0567415,51.0,SemMedDB,inch,elii
C0087111,PREVENTS,C0302158,51.0,SemMedDB,topp,patf
C1520544,ASSOCIATED_WITH,C0023434,51.0,SemMedDB,nusq,neop
C0038492,USES,C0972401,51.0,SemMedDB,"popg,prog",medd
C0033684,COEXISTS_WITH,C1305923,51.0,SemMedDB,aapp,"aapp,gngm"
C0043031,TREATS,C0027361,51.0,SemMedDB,"hops,orch,phsu",popg
C0220908,TREATS,C0151332,51.0,SemMedDB,hlca,dsyn
C0920425,PREVENTS,C0600688,51.0,SemMedDB,topp,inpo
C0199176,USES,C0040613,51.0,SemMedDB,topp,phsu
C0037982,TREATS,C0489482,51.0,SemMedDB,phsu,fndg
C0073561,TREATS,C0026809,51.0,SemMedDB,"orch,phsu",mamm
C0038148,TREATS,C0086287,51.0,SemMedDB,"horm,phsu",popg
C0050940,TREATS,C0013295,51.0,SemMedDB,"orch,phsu",dsyn
C0436548,TREATS,C0004936,51.0,SemMedDB,topp,mobd
C0027341,COEXISTS_WITH,C0027651,51.0,SemMedDB,dsyn,neop
C1366537|998,STIMULATES,C0001271,51.0,SemMedDB,"aapp,gngm",gngm
C0304604,TREATS,C0012634,51.0,SemMedDB,phsu,dsyn
C0003440,TREATS,C0012739,51.0,SemMedDB,"aapp,bacs,phsu",dsyn
C0038838,COEXISTS_WITH,C0024643,51.0,SemMedDB,"aapp,phsu","bacs,orch"
C0441519,TREATS,C0007134,51.0,SemMedDB,topp,neop
C0021701,STIMULATES,C0031715,51.0,SemMedDB,"aapp,gngm",moft
C0199176,USES,C0220892,51.0,SemMedDB,topp,"antb,orch"
C0042211,PREVENTS,C0021400,51.0,SemMedDB,imft,dsyn
C0455825,COEXISTS_WITH,C0028754,51.0,SemMedDB,fndg,dsyn
C0004943,COEXISTS_WITH,C0042164,51.0,SemMedDB,dsyn,dsyn
C0026858,ASSOCIATED_WITH,C0016053,51.0,SemMedDB,sosy,dsyn
C0030705,USES,C0444330,51.0,SemMedDB,podg,resd
C0016533,USES,C0725865,51.0,SemMedDB,medd,medd
C0017725,AUGMENTS,C1563744,51.0,SemMedDB,"carb,orch,phsu",orgf
C0030705,USES,C0449434,51.0,SemMedDB,podg,medd
C0013030,INHIBITS,C0000376,51.0,SemMedDB,"nsba,orch","bacs,orch"
C0002871,COEXISTS_WITH,C0010340,51.0,SemMedDB,dsyn,dsyn
C0003595|348,ASSOCIATED_WITH,C0494463,51.0,SemMedDB,"aapp,gngm",mobd
C0017725,STIMULATES,C1305923,51.0,SemMedDB,bacs,"aapp,gngm"
C0085198,TREATS,C0870602,51.0,SemMedDB,topp,podg
C0037906,INTERACTS_WITH,C0008377,51.0,SemMedDB,"bacs,lipd",bacs
C0038148,INHIBITS,C0036751,51.0,SemMedDB,"horm,phsu",nsba
C0027882,INTERACTS_WITH,C0164786|207,51.0,SemMedDB,cell,"aapp,gngm"
C0005740,TREATS,C0027651,51.0,SemMedDB,"aapp,antb",neop
C0034833|5241,ASSOCIATED_WITH,C0027651,51.0,SemMedDB,"aapp,gngm",neop
C0023660,TREATS,C0155626,51.0,SemMedDB,"orch,phsu",dsyn
C0150312,COEXISTS_WITH,C0030193,51.0,SemMedDB,fndg,sosy
C0087111,USES,C0038738,51.0,SemMedDB,topp,phsu
C0001617,TREATS,C0035435,51.0,SemMedDB,"horm,phsu",dsyn
C0087111,TREATS,C0001815,51.0,SemMedDB,topp,neop
C0949307,INHIBITS,C0042210,51.0,SemMedDB,hops,"gngm,imft"
C0023810,AUGMENTS,C1148382,51.0,SemMedDB,"lipd,orch",cell
C0001811,COEXISTS_WITH,C0043240,51.0,SemMedDB,orgf,orgf
C0225336,PRODUCES,C0115305,51.0,SemMedDB,cell,aapp
C0180979,USES,C0015421,51.0,SemMedDB,medd,medd
C0279516,TREATS,C0034693,51.0,SemMedDB,antb,mamm
C0008838,INHIBITS,C0164786|207,51.0,SemMedDB,inch,"aapp,gngm"
C0036439,COEXISTS_WITH,C0013264,51.0,SemMedDB,"anab,dsyn",dsyn
C0014609,PRODUCES,C0079189,51.0,SemMedDB,tisu,aapp
C4267713,TREATS,C0008059,51.0,SemMedDB,dora,humn
C1136254,TREATS,C0010674,51.0,SemMedDB,phsu,dsyn
C0009557,TREATS,C0030705,51.0,SemMedDB,topp,podg
C0185115,TREATS,C0599755,51.0,SemMedDB,topp,popg
C0687732,TREATS,C0948089,51.0,SemMedDB,topp,dsyn
C0246415,TREATS,C1520166,51.0,SemMedDB,"orch,phsu",emod
C0003286,INTERACTS_WITH,C0080356,51.0,SemMedDB,phsu,"lipd,orch,phsu"
C0011777,PREVENTS,C0027498,51.0,SemMedDB,"orch,phsu",sosy
C0021916,USES,C0006055,51.0,SemMedDB,topp,"aapp,phsu"
C0027358,TREATS,C0043210,51.0,SemMedDB,"orch,phsu","humn,popg"
C0033371|5617,STIMULATES,C0031715,51.0,SemMedDB,aapp,moft
C0183210,USES,C3880144,51.0,SemMedDB,medd,medd
C0035139,USES,C0011373,51.0,SemMedDB,topp,medd
C0040808,TREATS,C0677874,51.0,SemMedDB,"resa,topp",fndg
C1511790,TREATS,C0680022,51.0,SemMedDB,topp,popg
C0243192,STIMULATES,C1336636|7099,51.0,SemMedDB,phsu,"aapp,gngm"
C1096745,USES,C0014695,51.0,SemMedDB,topp,phsu
C0543467,TREATS,C0242698,51.0,SemMedDB,topp,patf
C0340865,COEXISTS_WITH,C0278134,51.0,SemMedDB,dsyn,sosy
C0524865,TREATS,C1261287,51.0,SemMedDB,topp,patf
C0010055,TREATS,C0340288,51.0,SemMedDB,topp,dsyn
C0042874,TREATS,C0039005,51.0,SemMedDB,"lipd,orch,phsu",mamm
C0441122,USES,C0181024,51.0,SemMedDB,medd,medd
C0080222|7040,INTERACTS_WITH,C0919432|4088,51.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0044602,DISRUPTS,C0162638,51.0,SemMedDB,aapp,celf
C0007004,ASSOCIATED_WITH,C0011860,51.0,SemMedDB,carb,dsyn
C0086252,TREATS,C0002895,51.0,SemMedDB,topp,dsyn
C0013227,TREATS,C0032768,51.0,SemMedDB,phsu,dsyn
C0017337,ASSOCIATED_WITH,C0035334,51.0,SemMedDB,gngm,dsyn
C0006886,TREATS,C0026393,51.0,SemMedDB,"hops,phsu",dsyn
C0038257,TREATS,C0152021,51.0,SemMedDB,medd,"cgab,dsyn"
C0041942,TREATS,C0020625,51.0,SemMedDB,"bacs,orch,phsu","dsyn,fndg"
C0026035,TREATS,C0007107,51.0,SemMedDB,topp,neop
C0013227,TREATS,C0343401,51.0,SemMedDB,phsu,dsyn
C0014563,TREATS,C0009932,51.0,SemMedDB,"horm,nsba,orch,phsu",humn
C0450254,ASSOCIATED_WITH,C0009450,51.0,SemMedDB,orgm,dsyn
C1273869,TREATS,C0027092,51.0,SemMedDB,hlca,dsyn
C0028259,COEXISTS_WITH,C0023890,51.0,SemMedDB,acab,dsyn
C0010651,TREATS,C0012634,51.0,SemMedDB,topp,dsyn
C0182913,USES,C0450240,51.0,SemMedDB,medd,medd
C0035552,DISRUPTS,C0597295,51.0,SemMedDB,aapp,moft
C1167395,INTERACTS_WITH,C0030498,51.0,SemMedDB,orgm,euka
C0039663,INTERACTS_WITH,C0006863,51.0,SemMedDB,"orch,phsu",orch
C0995188,ASSOCIATED_WITH,C0279671,51.0,SemMedDB,"aapp,phsu",neop
C0623362,ASSOCIATED_WITH,C0029408,51.0,SemMedDB,aapp,dsyn
C0394664,TREATS,C0034493,51.0,SemMedDB,topp,mamm
C0596290,COEXISTS_WITH,C0027651,51.0,SemMedDB,celf,neop
C0043047,COEXISTS_WITH,C0078755,51.0,SemMedDB,"inch,phsu",inch
C0002475,TREATS,C0007137,51.0,SemMedDB,"antb,orch",neop
C0243041,INTERACTS_WITH,C0243043|3308,51.0,SemMedDB,aapp,aapp
C0036442,INHIBITS,C0034826,51.0,SemMedDB,"orch,phsu","aapp,gngm"
C0430389,USES,C1719039,51.0,SemMedDB,lbpr,lbpr
C0034085,TREATS,C0008059,51.0,SemMedDB,"bacs,phsu",aggp
C0009429,USES,C0043474,51.0,SemMedDB,topp,"nnon,phsu"
C2987430,TREATS,C0030705,51.0,SemMedDB,"orch,phsu",podg
C0024337,DISRUPTS,C0018270,51.0,SemMedDB,"aapp,bacs,gngm,phsu",orgf
C1415068|2697,ASSOCIATED_WITH,C2926602,51.0,SemMedDB,gngm,sosy
C0021747,AUGMENTS,C0596402,51.0,SemMedDB,"aapp,phsu",comd
C0857127,USES,C0002932,51.0,SemMedDB,topp,phsu
C0086252,TREATS,C0021289,51.0,SemMedDB,topp,aggp
C0039959,COEXISTS_WITH,C0035711,51.0,SemMedDB,"nnon,phsu",bacs
C0022885,USES,C0022917,51.0,SemMedDB,lbpr,aapp
C0085208,TREATS,C1263846,51.0,SemMedDB,"orch,phsu",mobd
C0428580,USES,C0242210,51.0,SemMedDB,lbpr,aapp
C0011946,TREATS,C1565489,51.0,SemMedDB,topp,dsyn
C0538674,ASSOCIATED_WITH,C0175677,51.0,SemMedDB,"aapp,gngm",inpo
C0012634,COEXISTS_WITH,C0024115,51.0,SemMedDB,dsyn,dsyn
