SUBJECT_CUI,OBJECT_CUI
C0009905,C0035328
C3712232,C0019147
C1505698,C0275982
C2930696,C0276926
C0965390,C0009770
C2974521,C1318543
C0030829,C1274323
C0003018,C0019247
C0209227,C0042974
C0733397,C3854116
C1696547,C0011608
C0043328,C2887088
C0042679,C0085649
C0087163,C0339170
C1881129,C0392190
C0642228,C0043352
C0039902,C0549398
C0937851,C0038157
C0058344,C0154301
C0076653,C0002986
C0013065,C0278701
C0020933,C0342751
C0008281,C0002962
C0007257,C0038218
C4080053,C1961835
C0004975,C0346161
C0034272,C0275959
C0245109,C0403398
C0016366,C0275555
C1445578,C0376358
C3714801,C0003492
C0029997,C0040997
C3651264,C0019247
C3851350,C0011268
C0085272,C2733595
C0007541,C0013595
C0012471,C0343065
C1567753,C0751074
C0017628,C0013395
C0066535,C0013371
C0165631,C0013312
C0043481,C0040262
C3818700,C0026857
C0243237,C0020615
C0037111,C0595921
C0076189,C0027662
C0379881,C0023467
C0055900,C1561643
C0169964,C0302592
C0003641,C0700502
C0038745,C0042963
C4507236,C0238052
C0002563,C0032308
C0055904,C0031154
C0052759,C0577708
C0138273,C0027721
C0025380,C0026948
C0033306,C0566602
C1690432,C0151721
C4317559,C0221023
C3661274,C2931187
C0145106,C0542269
C0065767,C0003175
C1435444,C1261473
C0031411,C0002453
C0796392|7422,C0019212
C0038880,C0036202
C0005308,C0029434
C0075783,C0342881
C0040864,C0004153
C0770560,C0087086
C0772501,C0342731
C0005035,C0002395
C3181682,C3536984
C0006359,C0476089
C0143993,C0010930
C0247025,C0013390
C0753183,C0011630
C0000946,C0042963
C1176316,C4288754
C0020316,C0007682
C1318700,C0033687
C0292819,C0153227
C0065180,C0005424
C4078806,C0001125
C0874161,C0014175
C1135135,C0008370
C0031638,C0010666
C0017642,C0010346
C2826076,C0152081
C0163055,C0743332
C0008838,C0029443
C0066411,C0014553
C0292819,C0023817
C3652978,C0412850
C0380393,C0003862
C0072225,C0034735
C2348308,C0007947
C0137996,C0546999
C0913469,C0026896
C0085154,C0009806
C0065023,C0043037
C0725101,C0398623
C0069805,C1719906
C2001271,C0572583
C0060580,C0011847
C0033254,C0001957
C0030800,C0406526
C0002555,C0041227
C0066837,C0035436
C0017887,C0020557
C0000983,C1704272
C0108342,C1306632
C0060237,C0041472
C0039832,C0020445
C0029309,C1328504
C0068700,C0007194
C0129022,C0343532
C0076181,C0085786
C0132326,C0010200
C0014025,C0600260
C0047506,C0037763
C3859426,C0036202
C0025029,C2349994
C1678805,C0042963
C3853839,C1384514
C0961965,C0034013
C0213771,C0039128
C0069392,C0040460
C0030830,C0041234
C0035525,C0149756
C4746084,C1828079
C0031463,C1272017
C0916062,C0238463
C4301626,C0019572
C0108121,C1290886
C0031447,C0151908
C0025677,C0036980
C0907349,C0030528
C0068897,C0577708
C1172636,C0206247
C0102139,C0016412
C0056562,C0085786
C0013983,C0041408
C0245561,C2267227
C1176315,C0155860
C0060580,C0001175
C0002844,C1261256
C0025893,C0022568
C0025840,C0238298
C0011276,C0206178
C0014310,C0151467
C4550368,C0040147
C2987716,C0235063
C2000088,C0022575
